,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[144,6]",0.49925,0.00572313,0.500031,0.0,0.0,0.0,1.0,7628.47,7628.47,1072.17,1.00017
"y_rep[144,7]",0.508,,0.499967,0.0,0.0,1.0,1.0,8283.04,8283.04,1164.17,1.00021
"y_rep[145,1]",0.496875,0.00565093,0.500021,0.0,0.0,0.0,1.0,7902.95,7902.95,1110.75,1.00002
"y_rep[145,2]",0.498875,0.00552487,0.50003,0.0,0.0,0.0,1.0,8216.73,8216.73,1154.85,0.999868
"y_rep[145,3]",0.50125,0.00542912,0.50003,0.0,0.0,1.0,1.0,8481.22,8481.22,1192.02,1.00012
"y_rep[145,4]",0.6465,0.00530243,0.478086,0.0,0.0,1.0,1.0,8140.37,8140.37,1144.11,1.00036
"y_rep[145,5]",0.196,,0.396993,0.0,0.0,0.0,1.0,,,,
"y_rep[145,6]",0.501375,0.00549906,0.500029,0.0,0.0,1.0,1.0,8270.16,8270.16,1162.36,1.00025
"y_rep[145,7]",0.49825,0.00565143,0.500028,0.0,0.0,0.0,1.0,7830.9,7830.9,1100.62,0.999964
"y_rep[146,1]",0.50075,0.00548454,0.500031,0.0,0.0,1.0,1.0,8336.53,8336.53,1171.68,0.999707
"y_rep[146,2]",0.501375,0.00564326,0.500029,0.0,0.0,1.0,1.0,7876.67,7876.67,1107.05,1.00038
"y_rep[146,3]",0.493,0.00550243,0.499982,0.0,0.0,0.0,1.0,8262.68,8262.68,1161.3,0.999901
"y_rep[146,4]",0.654625,0.00532097,0.47552,0.0,0.0,1.0,1.0,7997.55,7997.55,1124.04,1.00007
"y_rep[146,5]",0.1985,0.00452207,0.398896,0.0,0.0,0.0,1.0,7818.55,7818.55,1098.88,0.999693
"y_rep[146,6]",0.494125,0.00544518,0.499997,0.0,0.0,0.0,1.0,8436.24,8436.24,1185.7,0.999707
"y_rep[146,7]",0.496625,0.00553898,0.50002,0.0,0.0,0.0,1.0,8155.33,8155.33,1146.22,0.999948
"y_rep[147,1]",0.497125,0.00531415,0.500023,0.0,0.0,0.0,1.0,8863.55,8863.55,1245.76,0.999798
"y_rep[147,2]",0.49625,0.00572773,0.500017,0.0,0.0,0.0,1.0,7690.52,7690.52,1080.89,1.00011
"y_rep[147,3]",0.50075,,0.500031,0.0,0.0,1.0,1.0,7660.82,7660.82,1076.71,0.999897
"y_rep[147,4]",0.637875,0.00534465,0.480645,0.0,0.0,1.0,1.0,8099.64,8099.64,1138.39,1.0001
"y_rep[147,5]",0.202375,,0.401795,0.0,0.0,0.0,1.0,7878.78,7878.78,1107.35,1.00075
"y_rep[147,6]",0.496875,0.00559548,0.500021,0.0,0.0,0.0,1.0,8000.52,8000.52,1124.46,1.00049
"y_rep[147,7]",0.494875,0.00550984,0.500005,0.0,0.0,0.0,1.0,8245.34,8245.34,1158.87,0.999968
"y_rep[148,1]",0.502375,0.00550586,0.500026,0.0,0.0,1.0,1.0,8260.27,8260.27,1160.97,0.99958
"y_rep[148,2]",0.505,0.00568432,0.500006,0.0,0.0,1.0,1.0,7758.52,7758.52,1090.45,1.00002
"y_rep[148,3]",0.5005,0.00549918,0.500031,0.0,0.0,1.0,1.0,8295.32,8295.32,1165.89,0.999755
"y_rep[148,4]",0.650875,0.00536105,0.476723,0.0,0.0,1.0,1.0,7919.77,7919.77,1113.11,1.00014
"y_rep[148,5]",0.200125,,0.400119,0.0,0.0,0.0,1.0,8143.26,8143.26,1144.52,0.999886
"y_rep[148,6]",0.500625,0.00563098,0.500031,0.0,0.0,1.0,1.0,7897.27,7897.27,1109.95,0.999924
"y_rep[148,7]",0.508625,0.00572348,0.499957,0.0,0.0,1.0,1.0,7649.43,7649.43,1075.11,0.999972
"y_rep[149,1]",0.498625,,0.500029,0.0,0.0,0.0,1.0,8276.09,8276.09,1163.19,0.999836
"y_rep[149,2]",0.4985,,0.500029,0.0,0.0,0.0,1.0,8243.19,8243.19,1158.57,1.00038
"y_rep[149,3]",0.496375,0.00545439,0.500018,0.0,0.0,0.0,1.0,8423.74,8423.74,1183.94,0.999656
"y_rep[149,4]",0.652875,0.00531496,0.476086,0.0,0.0,1.0,1.0,8041.35,8041.35,1130.2,0.999805
"y_rep[149,5]",0.194375,,0.395744,0.0,0.0,0.0,1.0,8183.23,8183.23,1150.14,1.00002
"y_rep[149,6]",0.49975,0.00566668,0.500031,0.0,0.0,0.0,1.0,7798.55,7798.55,1096.07,0.999991
"y_rep[149,7]",0.498875,,0.50003,0.0,0.0,0.0,1.0,8287.17,8287.17,1164.75,1.00018
"y_rep[150,1]",0.495,0.00558057,0.500006,0.0,0.0,0.0,1.0,8038.63,8038.63,1129.81,0.999774
"y_rep[150,2]",0.50425,0.00547028,0.500013,0.0,0.0,1.0,1.0,8359.36,8359.36,1174.89,0.999817
"y_rep[150,3]",0.497375,0.00554529,0.500024,0.0,0.0,0.0,1.0,8151.37,8151.37,1145.66,0.999911
"y_rep[150,4]",0.6405,0.00531018,0.479884,0.0,0.0,1.0,1.0,8221.19,8221.19,1155.47,1.00053
"y_rep[150,5]",0.192625,0.0045114,0.394386,0.0,0.0,0.0,1.0,7697.41,7697.41,1081.86,0.999709
"y_rep[150,6]",0.495,0.00554276,0.500006,0.0,0.0,0.0,1.0,8138.39,8138.39,1143.84,0.999915
"y_rep[150,7]",0.4945,0.00568444,0.500001,0.0,0.0,0.0,1.0,7793.12,7793.12,1095.31,0.999852
"y_rep[151,1]",0.49375,0.00573737,0.499992,0.0,0.0,0.0,1.0,7629.73,7629.73,1072.34,1.00025
"y_rep[151,2]",0.49875,0.00559281,0.50003,0.0,0.0,0.0,1.0,8062.8,8062.8,1133.21,1.00012
"y_rep[151,3]",0.49725,0.00560508,0.500024,0.0,0.0,0.0,1.0,7964.71,7964.71,1119.43,1.00049
"y_rep[151,4]",0.646375,,0.478124,0.0,0.0,1.0,1.0,7878.25,7878.25,1107.27,0.999909
"y_rep[151,5]",0.203125,,0.40235,0.0,0.0,0.0,1.0,8334.61,8334.61,1171.41,0.999788
"y_rep[151,6]",0.497,0.00566304,0.500022,0.0,0.0,0.0,1.0,7806.05,7806.05,1097.13,1.00014
"y_rep[151,7]",0.508625,0.00552723,0.499957,0.0,0.0,1.0,1.0,8200.41,8200.41,1152.55,0.999846
"y_rep[152,1]",0.496625,0.00552484,0.50002,0.0,0.0,0.0,1.0,8196.64,8196.64,1152.02,0.999742
"y_rep[152,2]",0.498375,0.00558492,0.500029,0.0,0.0,0.0,1.0,8035.83,8035.83,1129.42,0.999996
"y_rep[152,3]",0.49475,0.00565785,0.500004,0.0,0.0,0.0,1.0,7920.93,7920.93,1113.27,1.00003
"y_rep[152,4]",0.649,0.00537873,0.477313,0.0,0.0,1.0,1.0,7893.88,7893.88,1109.47,1.00013
"y_rep[152,5]",0.20325,0.0046145,0.402442,0.0,0.0,0.0,1.0,7616.38,7616.38,1070.47,1.00029
"y_rep[152,6]",0.498,0.00587188,0.500027,0.0,0.0,0.0,1.0,7313.96,7313.96,1027.96,0.99999
"y_rep[152,7]",0.498375,0.00569462,0.500029,0.0,0.0,0.0,1.0,7757.39,7757.39,1090.29,1.00041
"y_rep[153,1]",0.492,0.00563324,0.499967,0.0,0.0,0.0,1.0,7889.14,7889.14,1108.8,1.00029
"y_rep[153,2]",0.502125,0.00578601,0.500027,0.0,0.0,1.0,1.0,7487.1,7487.1,1052.3,0.999816
"y_rep[153,3]",0.495875,0.00556207,0.500014,0.0,0.0,0.0,1.0,8089.06,8089.06,1136.9,0.999777
"y_rep[153,4]",0.649375,0.00539023,0.477196,0.0,0.0,1.0,1.0,7844.81,7844.81,1102.57,1.0004
"y_rep[153,5]",0.199125,,0.399367,0.0,0.0,0.0,1.0,,,,
"y_rep[153,6]",0.497,0.00560902,0.500022,0.0,0.0,0.0,1.0,7990.19,7990.19,1123.01,0.999758
"y_rep[153,7]",0.4965,0.00561678,0.500019,0.0,0.0,0.0,1.0,7947.03,7947.03,1116.94,0.999681
"y_rep[154,1]",0.496625,0.0054497,0.50002,0.0,0.0,0.0,1.0,8448.33,8448.33,1187.4,1.0
"y_rep[154,2]",0.49575,0.00560059,0.500013,0.0,0.0,0.0,1.0,7996.76,7996.76,1123.93,0.999979
"y_rep[154,3]",0.494125,0.00579462,0.499997,0.0,0.0,0.0,1.0,7500.01,7500.01,1054.11,0.999963
"y_rep[154,4]",0.667625,0.00530931,0.471094,0.0,0.0,1.0,1.0,7895.9,7895.9,1109.75,0.999887
"y_rep[154,5]",0.207375,0.00443391,0.405452,0.0,0.0,0.0,1.0,8371.06,8371.06,1176.54,0.999885
"y_rep[154,6]",0.507875,0.00553718,0.499969,0.0,0.0,1.0,1.0,8161.2,8161.2,1147.04,1.00011
"y_rep[154,7]",0.502375,0.00566575,0.500026,0.0,0.0,1.0,1.0,7838.01,7838.01,1101.62,1.00011
"y_rep[155,1]",0.49425,0.00557214,0.499998,0.0,0.0,0.0,1.0,8064.87,8064.87,1133.5,0.999993
"y_rep[155,2]",0.50075,0.00544509,0.500031,0.0,0.0,1.0,1.0,8440.8,8440.8,1186.34,1.00007
"y_rep[155,3]",0.4995,0.005671,0.500031,0.0,0.0,0.0,1.0,7822.19,7822.19,1099.39,0.999872
"y_rep[155,4]",0.64575,0.00539011,0.478315,0.0,0.0,1.0,1.0,7893.98,7893.98,1109.48,1.00016
"y_rep[155,5]",0.2,0.00448487,0.400025,0.0,0.0,0.0,1.0,7966.8,7966.8,1119.72,1.00071
"y_rep[155,6]",0.504125,0.00553688,0.500014,0.0,0.0,1.0,1.0,8186.98,8186.98,1150.66,0.999651
"y_rep[155,7]",0.498125,,0.500028,0.0,0.0,0.0,1.0,8177.85,8177.85,1149.38,1.00007
"y_rep[156,1]",0.503875,0.00555855,0.500016,0.0,0.0,1.0,1.0,8101.39,8101.39,1138.64,0.999785
"y_rep[156,2]",0.49575,0.00594596,0.500013,0.0,0.0,0.0,1.0,7213.4,7213.4,1013.83,0.999799
"y_rep[156,3]",0.50425,0.00558277,0.500013,0.0,0.0,1.0,1.0,8035.99,8035.99,1129.44,1.00004
"y_rep[156,4]",0.645375,,0.478429,0.0,0.0,1.0,1.0,8287.34,8287.34,1164.77,1.00032
"y_rep[156,5]",0.196,0.00435784,0.396993,0.0,0.0,0.0,1.0,8310.81,8310.81,1168.07,0.999879
"y_rep[156,6]",0.502875,0.0054958,0.500023,0.0,0.0,1.0,1.0,8322.2,8322.2,1169.67,1.00002
"y_rep[156,7]",0.492,0.00562234,0.499967,0.0,0.0,0.0,1.0,7919.76,7919.76,1113.11,0.99975
"y_rep[157,1]",0.508375,0.00565502,0.499961,0.0,0.0,1.0,1.0,7824.44,7824.44,1099.71,1.00033
"y_rep[157,2]",0.500125,0.00576975,0.500031,0.0,0.0,1.0,1.0,7531.89,7531.89,1058.59,1.00046
"y_rep[157,3]",0.49525,,0.500009,0.0,0.0,0.0,1.0,8267.06,8267.06,1161.92,0.999852
"y_rep[157,4]",0.655375,0.00538087,0.475276,0.0,0.0,1.0,1.0,7835.42,7835.42,1101.25,0.999906
"y_rep[157,5]",0.20475,0.00445017,0.403544,0.0,0.0,0.0,1.0,8225.77,8225.77,1156.12,0.999834
"y_rep[157,6]",0.504375,0.00572777,0.500012,0.0,0.0,1.0,1.0,7628.09,7628.09,1072.11,1.00011
"y_rep[157,7]",0.499,0.00555837,0.50003,0.0,0.0,0.0,1.0,8105.98,8105.98,1139.28,1.00001
"y_rep[158,1]",0.501625,0.00568344,0.500029,0.0,0.0,1.0,1.0,7901.48,7901.48,1110.54,1.00016
"y_rep[158,2]",0.493875,0.0057409,0.499994,0.0,0.0,0.0,1.0,7622.23,7622.23,1071.29,0.999776
"y_rep[158,3]",0.50075,0.00576653,0.500031,0.0,0.0,1.0,1.0,7581.55,7581.55,1065.57,0.999811
"y_rep[158,4]",0.658,0.00526135,0.474409,0.0,0.0,1.0,1.0,8143.38,8143.38,1144.54,0.999843
"y_rep[158,5]",0.19675,,0.397567,0.0,0.0,0.0,1.0,,,,
"y_rep[158,6]",0.5035,,0.500019,0.0,0.0,1.0,1.0,7684.99,7684.99,1080.11,0.999923
"y_rep[158,7]",0.491625,0.00554624,0.499961,0.0,0.0,0.0,1.0,8137.77,8137.77,1143.75,0.999751
"y_rep[159,1]",0.506125,0.00548058,0.499994,0.0,0.0,1.0,1.0,8333.91,8333.91,1171.31,0.999953
"y_rep[159,2]",0.4925,0.00547012,0.499975,0.0,0.0,0.0,1.0,8367.28,8367.28,1176.01,1.00055
"y_rep[159,3]",0.496875,0.0054626,0.500021,0.0,0.0,0.0,1.0,8388.95,8388.95,1179.05,0.999795
"y_rep[159,4]",0.652375,,0.476246,0.0,0.0,1.0,1.0,7464.93,7464.93,1049.18,1.00006
"y_rep[159,5]",0.20125,,0.40096,0.0,0.0,0.0,1.0,8285.42,8285.42,1164.5,0.999962
"y_rep[159,6]",0.497875,0.00553654,0.500027,0.0,0.0,0.0,1.0,8160.99,8160.99,1147.01,0.999656
"y_rep[159,7]",0.4915,0.00552855,0.499959,0.0,0.0,0.0,1.0,8191.31,8191.31,1151.27,0.99989
"y_rep[160,1]",0.4995,0.00543854,0.500031,0.0,0.0,0.0,1.0,8463.58,8463.58,1189.54,0.99991
"y_rep[160,2]",0.504375,0.00550024,0.500012,0.0,0.0,1.0,1.0,8277.48,8277.48,1163.38,0.999762
"y_rep[160,3]",0.497125,0.00552182,0.500023,0.0,0.0,0.0,1.0,8211.13,8211.13,1154.06,1.00033
"y_rep[160,4]",0.656375,0.00531955,0.474947,0.0,0.0,1.0,1.0,7987.27,7987.27,1122.6,1.00003
"y_rep[160,5]",0.195,0.0043644,0.396225,0.0,0.0,0.0,1.0,8254.8,8254.8,1160.2,1.00015
"y_rep[160,6]",0.4925,0.00556411,0.499975,0.0,0.0,0.0,1.0,8078.58,8078.58,1135.43,0.999917
"y_rep[160,7]",0.509,,0.49995,0.0,0.0,1.0,1.0,8198.86,8198.86,1152.33,0.999764
"y_rep[161,1]",0.492,,0.499967,0.0,0.0,0.0,1.0,8140.43,8140.43,1144.12,0.999666
"y_rep[161,2]",0.497375,0.00551528,0.500024,0.0,0.0,0.0,1.0,8234.27,8234.27,1157.31,0.999968
"y_rep[161,3]",0.496,0.00548224,0.500015,0.0,0.0,0.0,1.0,8322.54,8322.54,1169.72,0.999791
"y_rep[161,4]",0.642125,,0.479405,0.0,0.0,1.0,1.0,8206.81,8206.81,1153.45,0.999961
"y_rep[161,5]",0.20225,0.00448773,0.401703,0.0,0.0,0.0,1.0,8018.51,8018.51,1126.99,0.999904
"y_rep[161,6]",0.48975,0.00554527,0.499926,0.0,0.0,0.0,1.0,8128.58,8128.58,1142.46,0.99959
"y_rep[161,7]",0.50275,0.00575108,0.500024,0.0,0.0,1.0,1.0,7620.09,7620.09,1070.99,1.00026
"y_rep[162,1]",0.497125,0.00547959,0.500023,0.0,0.0,0.0,1.0,8339.36,8339.36,1172.08,1.00034
"y_rep[162,2]",0.4915,0.00553799,0.499959,0.0,0.0,0.0,1.0,8152.66,8152.66,1145.84,1.0001
"y_rep[162,3]",0.507125,0.00541028,0.49998,0.0,0.0,1.0,1.0,8534.61,8534.61,1199.52,1.00094
"y_rep[162,4]",0.655625,0.00524712,0.475194,0.0,0.0,1.0,1.0,8207.82,8207.82,1153.59,1.00018
"y_rep[162,5]",0.197375,0.00439775,0.398043,0.0,0.0,0.0,1.0,8196.13,8196.13,1151.95,0.999888
"y_rep[162,6]",0.50525,0.00543743,0.500004,0.0,0.0,1.0,1.0,8457.32,8457.32,1188.66,0.999835
"y_rep[162,7]",0.50225,0.00550454,0.500026,0.0,0.0,1.0,1.0,8259.58,8259.58,1160.87,0.999716
"y_rep[163,1]",0.514,0.00557795,0.499835,0.0,0.0,1.0,1.0,8036.69,8036.69,1129.54,1.00051
"y_rep[163,2]",0.50175,0.00551428,0.500028,0.0,0.0,1.0,1.0,8238.91,8238.91,1157.96,0.999837
"y_rep[163,3]",0.50125,0.0056857,0.50003,0.0,0.0,1.0,1.0,7764.16,7764.16,1091.24,0.999673
"y_rep[163,4]",0.656625,0.00533604,0.474865,0.0,0.0,1.0,1.0,7923.87,7923.87,1113.68,1.00038
"y_rep[163,5]",0.20675,,0.405,0.0,0.0,0.0,1.0,,,,
"y_rep[163,6]",0.505625,,0.5,0.0,0.0,1.0,1.0,7989.92,7989.92,1122.97,0.999882
"y_rep[163,7]",0.497375,0.00551733,0.500024,0.0,0.0,0.0,1.0,8224.94,8224.94,1156.0,0.999969
"y_rep[164,1]",0.496375,0.00549414,0.500018,0.0,0.0,0.0,1.0,8292.44,8292.44,1165.49,1.00012
"y_rep[164,2]",0.497125,0.00564859,0.500023,0.0,0.0,0.0,1.0,7860.61,7860.61,1104.79,0.99987
"y_rep[164,3]",0.5035,0.0055399,0.500019,0.0,0.0,1.0,1.0,8155.14,8155.14,1146.19,0.999666
"y_rep[164,4]",0.654125,0.00536669,0.475682,0.0,0.0,1.0,1.0,7840.8,7840.8,1102.01,0.999838
"y_rep[164,5]",0.204625,,0.403453,0.0,0.0,0.0,1.0,7869.63,7869.63,1106.06,0.999839
"y_rep[164,6]",0.501125,0.00552501,0.50003,0.0,0.0,1.0,1.0,8195.29,8195.29,1151.83,0.999885
"y_rep[164,7]",0.4985,0.00549469,0.500029,0.0,0.0,0.0,1.0,8297.64,8297.64,1166.22,0.999894
"y_rep[165,1]",0.501375,,0.500029,0.0,0.0,1.0,1.0,8038.64,8038.64,1129.82,0.999801
"y_rep[165,2]",0.490875,0.00546118,0.499948,0.0,0.0,0.0,1.0,8426.53,8426.53,1184.33,1.0002
"y_rep[165,3]",0.5,,0.500031,0.7413,0.0,0.5,1.0,7433.98,7433.98,1044.83,
"y_rep[165,4]",0.65575,,0.475153,0.0,0.0,1.0,1.0,,,,
"y_rep[165,5]",0.197,,0.397757,0.0,0.0,0.0,1.0,7524.84,7524.84,1057.6,1.00006
"y_rep[165,6]",0.497875,,0.500027,0.0,0.0,0.0,1.0,8330.16,8330.16,1170.79,1.00034
"y_rep[165,7]",0.507,0.00554419,0.499982,0.0,0.0,1.0,1.0,8148.26,8148.26,1145.22,0.999854
"y_rep[166,1]",0.497125,0.00555979,0.500023,0.0,0.0,0.0,1.0,8123.18,8123.18,1141.7,0.999804
"y_rep[166,2]",0.49525,,0.500009,0.0,0.0,0.0,1.0,8312.61,8312.61,1168.32,0.999665
"y_rep[166,3]",0.50825,0.00552672,0.499963,0.0,0.0,1.0,1.0,8188.8,8188.8,1150.92,0.99961
"y_rep[166,4]",0.652875,0.00539458,0.476086,0.0,0.0,1.0,1.0,7791.13,7791.13,1095.03,0.999908
"y_rep[166,5]",0.204,0.00450914,0.402994,0.0,0.0,0.0,1.0,8025.72,8025.72,1128.0,1.00043
"y_rep[166,6]",0.5015,0.00569294,0.500029,0.0,0.0,1.0,1.0,7775.06,7775.06,1092.77,1.00064
"y_rep[166,7]",0.496125,,0.500016,0.0,0.0,0.0,1.0,7881.35,7881.35,1107.71,1.00024
"y_rep[167,1]",0.496625,0.00562218,0.50002,0.0,0.0,0.0,1.0,7921.77,7921.77,1113.39,0.999792
"y_rep[167,2]",0.507,0.00546603,0.499982,0.0,0.0,1.0,1.0,8402.72,8402.72,1180.99,0.999587
"y_rep[167,3]",0.50125,0.00540021,0.50003,0.0,0.0,1.0,1.0,8488.8,8488.8,1193.08,1.00001
"y_rep[167,4]",0.6555,0.00524864,0.475235,0.0,0.0,1.0,1.0,8222.34,8222.34,1155.64,1.00015
"y_rep[167,5]",0.201375,,0.401053,0.0,0.0,0.0,1.0,7915.67,7915.67,1112.53,1.00027
"y_rep[167,6]",0.494625,,0.500002,0.0,0.0,0.0,1.0,7646.85,7646.85,1074.75,1.00037
"y_rep[167,7]",0.50225,,0.500026,0.0,0.0,1.0,1.0,8211.86,8211.86,1154.16,0.99983
"y_rep[168,1]",0.50475,0.00552915,0.500009,0.0,0.0,1.0,1.0,8184.48,8184.48,1150.31,1.00003
"y_rep[168,2]",0.49375,0.0055059,0.499992,0.0,0.0,0.0,1.0,8262.11,8262.11,1161.22,1.00017
"y_rep[168,3]",0.49825,,0.500028,0.0,0.0,0.0,1.0,8336.0,8336.0,1171.61,0.999914
"y_rep[168,4]",0.654625,0.00521305,0.47552,0.0,0.0,1.0,1.0,8326.45,8326.45,1170.27,0.999972
"y_rep[168,5]",0.20425,,0.403178,0.0,0.0,0.0,1.0,7767.87,7767.87,1091.76,0.999937
"y_rep[168,6]",0.50325,0.00558045,0.500021,0.0,0.0,1.0,1.0,8034.19,8034.19,1129.19,1.00005
"y_rep[168,7]",0.4955,,0.500011,0.0,0.0,0.0,1.0,7817.13,7817.13,1098.68,1.00001
"y_rep[169,1]",0.5,0.00541048,0.500031,0.7413,0.0,0.5,1.0,8550.5,8550.5,1201.76,
"y_rep[169,2]",0.4915,0.0056403,0.499959,0.0,0.0,0.0,1.0,7905.74,7905.74,1111.14,0.999766
"y_rep[169,3]",0.502625,0.00561832,0.500024,0.0,0.0,1.0,1.0,7934.18,7934.18,1115.13,0.999734
"y_rep[169,4]",0.64875,0.00531721,0.477391,0.0,0.0,1.0,1.0,8069.41,8069.41,1134.14,0.999961
"y_rep[169,5]",0.1995,0.00453591,0.399649,0.0,0.0,0.0,1.0,7778.88,7778.88,1093.31,1.0
"y_rep[169,6]",0.502,,0.500027,0.0,0.0,1.0,1.0,7785.7,7785.7,1094.27,0.999936
"y_rep[169,7]",0.49625,0.00555755,0.500017,0.0,0.0,0.0,1.0,8119.46,8119.46,1141.17,0.999596
"y_rep[170,1]",0.495,0.00578129,0.500006,0.0,0.0,0.0,1.0,7699.52,7699.52,1082.15,0.999765
"y_rep[170,2]",0.494375,0.00618037,0.5,0.0,0.0,0.0,1.0,6629.8,6629.8,931.806,1.00016
"y_rep[170,3]",0.48975,0.00548115,0.499926,0.0,0.0,0.0,1.0,8358.29,8358.29,1174.74,0.999612
"y_rep[170,4]",0.6415,0.00534436,0.47959,0.0,0.0,1.0,1.0,8062.04,8062.04,1133.1,0.999866
"y_rep[170,5]",0.204,,0.402994,0.0,0.0,0.0,1.0,7992.94,7992.94,1123.39,1.00039
"y_rep[170,6]",0.49875,0.00586972,0.50003,0.0,0.0,0.0,1.0,7365.65,7365.65,1035.23,1.00014
"y_rep[170,7]",0.497375,,0.500024,0.0,0.0,0.0,1.0,7846.28,7846.28,1102.78,1.00035
"y_rep[171,1]",0.493,0.00567462,0.499982,0.0,0.0,0.0,1.0,7868.62,7868.62,1105.92,1.00023
"y_rep[171,2]",0.4985,0.00589678,0.500029,0.0,0.0,0.0,1.0,7278.84,7278.84,1023.03,1.00033
"y_rep[171,3]",0.493125,0.00559627,0.499984,0.0,0.0,0.0,1.0,7986.49,7986.49,1122.49,0.999719
"y_rep[171,4]",0.639,0.00528725,0.480321,0.0,0.0,1.0,1.0,8265.41,8265.41,1161.69,0.999661
"y_rep[171,5]",0.2015,,0.401146,0.0,0.0,0.0,1.0,8133.04,8133.04,1143.08,1.00031
"y_rep[171,6]",0.501875,0.00549091,0.500028,0.0,0.0,1.0,1.0,8343.85,8343.85,1172.71,0.99997
"y_rep[171,7]",0.507375,0.00559525,0.499977,0.0,0.0,1.0,1.0,8018.04,8018.04,1126.92,0.99961
"y_rep[172,1]",0.50025,,0.500031,0.0,0.0,1.0,1.0,8368.97,8368.97,1176.24,0.999746
"y_rep[172,2]",0.49775,0.00579621,0.500026,0.0,0.0,0.0,1.0,7538.42,7538.42,1059.51,0.999857
"y_rep[172,3]",0.493875,,0.499994,0.0,0.0,0.0,1.0,8125.36,8125.36,1142.0,0.999732
"y_rep[172,4]",0.6395,0.00538852,0.480176,0.0,0.0,1.0,1.0,7947.3,7947.3,1116.98,1.0001
"y_rep[172,5]",0.199375,0.00451423,0.399555,0.0,0.0,0.0,1.0,7842.87,7842.87,1102.3,1.00092
"y_rep[172,6]",0.509125,0.00552027,0.499948,0.0,0.0,1.0,1.0,8210.77,8210.77,1154.01,1.00051
"y_rep[172,7]",0.50725,0.00565301,0.499979,0.0,0.0,1.0,1.0,7863.75,7863.75,1105.24,1.00024
"y_rep[173,1]",0.505875,0.00556324,0.499997,0.0,0.0,1.0,1.0,8114.52,8114.52,1140.48,0.999975
"y_rep[173,2]",0.495,,0.500006,0.0,0.0,0.0,1.0,8412.46,8412.46,1182.36,0.999801
"y_rep[173,3]",0.49425,0.00600307,0.499998,0.0,0.0,0.0,1.0,6990.48,6990.48,982.499,1.0001
"y_rep[173,4]",0.643875,0.00531345,0.478883,0.0,0.0,1.0,1.0,8130.86,8130.86,1142.78,1.00004
"y_rep[173,5]",0.201875,0.00450788,0.401424,0.0,0.0,0.0,1.0,7982.29,7982.29,1121.9,1.00013
"y_rep[173,6]",0.507875,0.00569523,0.499969,0.0,0.0,1.0,1.0,7714.42,7714.42,1084.25,1.00008
"y_rep[173,7]",0.50425,0.00557773,0.500013,0.0,0.0,1.0,1.0,8052.63,8052.63,1131.78,1.00009
"y_rep[174,1]",0.493625,0.0054926,0.499991,0.0,0.0,0.0,1.0,8299.86,8299.86,1166.53,0.999886
"y_rep[174,2]",0.49925,0.00561538,0.500031,0.0,0.0,0.0,1.0,7956.09,7956.09,1118.21,0.99992
"y_rep[174,3]",0.501,0.00566256,0.50003,0.0,0.0,1.0,1.0,7804.18,7804.18,1096.86,1.00009
"y_rep[174,4]",0.645,,0.478543,0.0,0.0,1.0,1.0,8088.22,8088.22,1136.78,0.9996
"y_rep[174,5]",0.200375,0.00447645,0.400306,0.0,0.0,0.0,1.0,8040.26,8040.26,1130.04,0.999757
"y_rep[174,6]",0.494625,0.00540889,0.500002,0.0,0.0,0.0,1.0,8565.26,8565.26,1203.83,0.999941
"y_rep[174,7]",0.503,0.00559046,0.500022,0.0,0.0,1.0,1.0,8011.69,8011.69,1126.03,0.999747
"y_rep[175,1]",0.503875,0.00575834,0.500016,0.0,0.0,1.0,1.0,7622.99,7622.99,1071.4,0.999869
"y_rep[175,2]",0.50475,0.00558868,0.500009,0.0,0.0,1.0,1.0,8018.95,8018.95,1127.05,1.00018
"y_rep[175,3]",0.500375,0.00557331,0.500031,0.0,0.0,1.0,1.0,8084.89,8084.89,1136.32,0.99983
"y_rep[175,4]",0.650875,0.0053075,0.476723,0.0,0.0,1.0,1.0,8084.37,8084.37,1136.24,1.00007
"y_rep[175,5]",0.19925,,0.399461,0.0,0.0,0.0,1.0,8027.99,8027.99,1128.32,0.999967
"y_rep[175,6]",0.499875,0.00550501,0.500031,0.0,0.0,0.0,1.0,8261.02,8261.02,1161.07,1.00026
"y_rep[175,7]",0.501,0.00570862,0.50003,0.0,0.0,1.0,1.0,7694.55,7694.55,1081.45,0.999752
"y_rep[176,1]",0.49275,0.00562466,0.499979,0.0,0.0,0.0,1.0,7941.83,7941.83,1116.21,1.00018
"y_rep[176,2]",0.499375,0.00565667,0.500031,0.0,0.0,0.0,1.0,7892.93,7892.93,1109.34,1.00025
"y_rep[176,3]",0.500375,0.00554233,0.500031,0.0,0.0,1.0,1.0,8156.3,8156.3,1146.35,1.00023
"y_rep[176,4]",0.65125,0.00540726,0.476604,0.0,0.0,1.0,1.0,7780.54,7780.54,1093.54,0.999694
"y_rep[176,5]",0.196125,,0.397089,0.0,0.0,0.0,1.0,8107.79,8107.79,1139.53,0.999869
"y_rep[176,6]",0.49675,0.00585813,0.500021,0.0,0.0,0.0,1.0,7308.3,7308.3,1027.17,0.999885
"y_rep[176,7]",0.491125,,0.499952,0.0,0.0,0.0,1.0,8108.53,8108.53,1139.64,0.999882
"y_rep[177,1]",0.502125,0.00592956,0.500027,0.0,0.0,1.0,1.0,7250.21,7250.21,1019.0,1.00056
